Date,CPI,HICP,GER2Y,GER10Y,USA2Y,USA10Y,EURUSD
1999-12-23,168.8,58.15,4.155,5.246,6.258,6.421,1.0159
1999-12-24,168.8,58.15,4.194,5.241,6.24575,6.085,1.0132
1999-12-25,168.8,58.15,4.174,5.244999999999999,6.233499999999999,6.189666666666667,1.0131333333333334
1999-12-26,168.8,58.15,4.154,5.249,6.2212499999999995,6.294333333333333,1.0130666666666666
1999-12-27,168.8,58.15,4.134,5.271,6.209,6.399,1.013
1999-12-28,168.8,58.15,4.189,5.293,6.209,6.417,1.0063
1999-12-29,168.8,58.15,4.178,5.276,6.192,6.39,1.0041
1999-12-30,168.8,58.15,4.217,5.33,6.159,6.368,1.0084
1999-12-31,168.8,58.15,4.189,5.351,6.243,6.435,1.0051
2000-01-01,169.3,58.17,4.236666666666666,5.339,6.2940000000000005,6.4879999999999995,1.0114333333333334
2000-01-02,169.3,58.17,4.2843333333333335,5.4035,6.345,6.541,1.0177666666666667
2000-01-03,169.3,58.17,4.332,5.468,6.396,6.594,1.0241
2000-01-04,169.3,58.17,4.327,5.505,6.294,6.499,1.0283
2000-01-05,169.3,58.17,4.323,5.487,6.362,6.599,1.0324
2000-01-06,169.3,58.17,4.345,5.548,6.311,6.54,1.0319
2000-01-07,169.3,58.17,4.246,5.497,6.295,6.513,1.0296
2000-01-08,169.3,58.17,4.240333333333334,5.435,6.317666666666667,6.526666666666666,1.0280666666666667
2000-01-09,169.3,58.17,4.234666666666667,5.44,6.340333333333334,6.540333333333334,1.0265333333333333
2000-01-10,169.3,58.17,4.229,5.436,6.363,6.554,1.025
2000-01-11,169.3,58.17,4.318,5.473,6.432,6.659,1.0334
2000-01-12,169.3,58.17,4.308,5.563,6.484,6.701,1.0299
2000-01-13,169.3,58.17,4.275,5.554,6.398,6.632,1.0253
2000-01-14,169.3,58.17,4.298,5.564,6.451,6.688,1.012
2000-01-15,169.3,58.17,4.296,5.568,6.4555,6.686333333333333,1.0119
2000-01-16,169.3,58.17,4.294,5.5695,6.46,6.684666666666667,1.0118
2000-01-17,169.3,58.17,4.292,5.571,6.4645,6.683,1.0117
2000-01-18,169.3,58.17,4.304,5.587,6.469,6.753,1.015
2000-01-19,169.3,58.17,4.277,5.671,6.452,6.73,1.0123
2000-01-20,169.3,58.17,4.254,5.598,6.505,6.79,1.0164
2000-01-21,169.3,58.17,4.305,5.582,6.453,6.772,1.0085
2000-01-22,169.3,58.17,4.297666666666666,5.577,6.441666666666666,6.7443333333333335,1.0078333333333334
2000-01-23,169.3,58.17,4.290333333333334,5.589,6.4303333333333335,6.716666666666667,1.0071666666666665
2000-01-24,169.3,58.17,4.283,5.583,6.419,6.689,1.0065
2000-01-25,169.3,58.17,4.255,5.522,6.436,6.694,1.0012
2000-01-26,169.3,58.17,4.313,5.508,6.454,6.666,1.0
2000-01-27,169.3,58.17,4.399,5.634,6.527,6.699,0.988
2000-01-28,169.3,58.17,4.376,5.593,6.561,6.658,0.9755
2000-01-29,169.3,58.17,4.378333333333334,5.575,6.578,6.6593333333333335,0.9740666666666666
2000-01-30,169.3,58.17,4.3806666666666665,5.5569999999999995,6.595,6.660666666666667,0.9726333333333333
2000-01-31,169.3,58.17,4.383,5.539,6.612,6.662,0.9712
2000-02-01,170.0,58.36,4.314,5.456,6.578,6.626,0.9717
2000-02-02,170.0,58.36,4.338,5.471,6.596,6.575,0.9765
2000-02-03,170.0,58.36,4.31,5.435,6.527,6.448,0.9897
2000-02-04,170.0,58.36,4.397,5.479,6.63,6.558,0.9822
2000-02-05,170.0,58.36,4.4030000000000005,5.507,6.647333333333333,6.587,0.9816666666666667
2000-02-06,170.0,58.36,4.409,5.5169999999999995,6.664666666666667,6.616,0.9811333333333333
2000-02-07,170.0,58.36,4.415,5.527,6.682,6.645,0.9806
2000-02-08,170.0,58.36,4.38,5.485,6.665,6.618,0.9858
2000-02-09,170.0,58.36,4.434,5.483,6.665,6.669,0.9931
2000-02-10,170.0,58.36,4.441,5.534,6.666,6.673,0.9856
2000-02-11,170.0,58.36,4.453,5.591,6.614,6.595,0.9879
2000-02-12,170.0,58.36,4.437666666666667,5.595,6.62,6.583333333333333,0.9848666666666667
2000-02-13,170.0,58.36,4.4223333333333334,5.5615,6.6259999999999994,6.571666666666666,0.9818333333333333
2000-02-14,170.0,58.36,4.407,5.528,6.632,6.56,0.9788
2000-02-15,170.0,58.36,4.413,5.562,6.632,6.552,0.9814
2000-02-16,170.0,58.36,4.432,5.61,6.598,6.543,0.986
2000-02-17,170.0,58.36,4.486,5.557,6.667,6.56,0.9869
2000-02-18,170.0,58.36,4.516,5.568,6.633,6.483,0.9853
2000-02-19,170.0,58.36,4.514333333333333,5.568,6.61575,6.452999999999999,0.9863666666666666
2000-02-20,170.0,58.36,4.512666666666667,5.5485,6.5985,6.423,0.9874333333333334
2000-02-21,170.0,58.36,4.511,5.529,6.58125,6.393000000000001,0.9885
2000-02-22,170.0,58.36,4.434,5.426,6.564,6.363,1.0062
2000-02-23,170.0,58.36,4.442,5.45,6.634,6.422,1.0028
2000-02-24,170.0,58.36,4.371,5.469,6.517,6.367,0.991
2000-02-25,170.0,58.36,4.413,5.426,6.416,6.337,0.9744
2000-02-26,170.0,58.36,4.415333333333334,5.491,6.449666666666667,6.364,0.9719666666666666
2000-02-27,170.0,58.36,4.417666666666666,5.4925,6.483333333333333,6.391,0.9695333333333334
2000-02-28,170.0,58.36,4.42,5.494,6.517,6.418,0.9671
2000-02-29,170.0,58.36,4.438,5.491,6.534,6.409,0.9627
2000-03-01,171.0,58.57,4.428,5.491,6.5,6.384,0.9687
2000-03-02,171.0,58.57,4.459,5.518,6.534,6.388,0.9632
2000-03-03,171.0,58.57,4.459,5.471,6.499,6.379,0.9618
2000-03-04,171.0,58.57,4.461333333333333,5.461,6.5103333333333335,6.390333333333333,0.9605333333333334
2000-03-05,171.0,58.57,4.463666666666667,5.453,6.5216666666666665,6.401666666666666,0.9592666666666666
2000-03-06,171.0,58.57,4.466,5.445,6.533,6.413,0.958
2000-03-07,171.0,58.57,4.479,5.417,6.465,6.371,0.9583
2000-03-08,171.0,58.57,4.481,5.446,6.482,6.392,0.9609
2000-03-09,171.0,58.57,4.433,5.379,6.464,6.349,0.966
2000-03-10,171.0,58.57,4.482,5.347,6.55,6.387,0.9638
2000-03-11,171.0,58.57,4.484333333333334,5.365,6.538333333333333,6.381333333333333,0.9640333333333333
2000-03-12,171.0,58.57,4.486666666666666,5.3535,6.526666666666666,6.375666666666667,0.9642666666666667
2000-03-13,171.0,58.57,4.489,5.342,6.515,6.37,0.9645
2000-03-14,171.0,58.57,4.489,5.354,6.481,6.294,0.9678
2000-03-15,171.0,58.57,4.504,5.321,6.48,6.285,0.9651
2000-03-16,171.0,58.57,4.418,5.326,6.463,6.247,0.9711
2000-03-17,171.0,58.57,4.413,5.29,6.497,6.204,0.9707
2000-03-18,171.0,58.57,4.413,5.238,6.502666666666666,6.2,0.9714666666666667
2000-03-19,171.0,58.57,4.413,5.245,6.508333333333334,6.196,0.9722333333333333
2000-03-20,171.0,58.57,4.413,5.252,6.514,6.192,0.973
2000-03-21,171.0,58.57,4.408,5.225,6.497,6.141,0.9587
2000-03-22,171.0,58.57,4.416,5.25,6.479,6.12,0.9611
2000-03-23,171.0,58.57,4.406,5.251,6.514,6.087,0.9717
2000-03-24,171.0,58.57,4.465,5.221,6.637,6.191,0.977
2000-03-25,171.0,58.57,4.476,5.249,6.630999999999999,6.189666666666667,0.9735666666666667
2000-03-26,171.0,58.57,4.487,5.254,6.625,6.1883333333333335,0.9701333333333333
2000-03-27,171.0,58.57,4.498,5.303,6.619,6.187,0.9667
2000-03-28,171.0,58.57,4.476,5.286,6.584,6.153,0.959
2000-03-29,171.0,58.57,4.492,5.298,6.566,6.149,0.9529
2000-03-30,171.0,58.57,4.442,5.263,6.483,6.048,0.962
2000-03-31,171.0,58.57,4.42,5.223,6.483,6.002,0.9559
2000-04-01,170.9,58.62,4.411,5.221,6.46,5.9896666666666665,0.9555666666666667
2000-04-02,170.9,58.62,4.402,5.221,6.436999999999999,5.977333333333333,0.9552333333333333
2000-04-03,170.9,58.62,4.393,5.178,6.414,5.965,0.9549
2000-04-04,170.9,58.62,4.37,5.184,6.295,5.887,0.9602
2000-04-05,170.9,58.62,4.276,5.16,6.295,5.87,0.9596
2000-04-06,170.9,58.62,4.342,5.181,6.38,5.923,0.9575
2000-04-07,170.9,58.62,4.347,5.201,6.362,5.845,0.9547
2000-04-08,170.9,58.62,4.347333333333333,5.189,6.339,5.831666666666666,0.9571666666666666
2000-04-09,170.9,58.62,4.347666666666667,5.187,6.316,5.818333333333333,0.9596333333333333
2000-04-10,170.9,58.62,4.348,5.15,6.293,5.805,0.9621
2000-04-11,170.9,58.62,4.349,5.12,6.37,5.883,0.959
2000-04-12,170.9,58.62,4.406,5.188,6.378,5.947,0.9585
2000-04-13,170.9,58.62,4.412,5.199,6.348,5.931,0.9529
2000-04-14,170.9,58.62,4.417,5.191,6.248,5.86,0.9605
2000-04-15,170.9,58.62,4.405666666666667,5.243,6.288,5.9206666666666665,0.9561333333333334
2000-04-16,170.9,58.62,4.394333333333333,5.231,6.328,5.981333333333334,0.9517666666666666
2000-04-17,170.9,58.62,4.383,5.227,6.368,6.042,0.9474
2000-04-18,170.9,58.62,4.402,5.252,6.337,6.048,0.9452
2000-04-19,170.9,58.62,4.432,5.287,6.354,5.998,0.9396
2000-04-20,170.9,58.62,4.457,5.28,6.388,6.0,0.9376
2000-04-21,170.9,58.62,4.511,5.324,6.388,6.00575,0.9375
2000-04-22,170.9,58.62,4.535666666666667,5.318666666666666,6.388,6.0115,0.9379333333333333
2000-04-23,170.9,58.62,4.560333333333333,5.3133333333333335,6.388,6.01725,0.9383666666666667
2000-04-24,170.9,58.62,4.585,5.308,6.388,6.023,0.9388
2000-04-25,170.9,58.62,4.52,5.337,6.483,6.134,0.9215
2000-04-26,170.9,58.62,4.528,5.278,6.505,6.138,0.9234
2000-04-27,170.9,58.62,4.532,5.301,6.617,6.227,0.911
2000-04-28,170.9,58.62,4.579,5.301,6.698,6.218,0.9112
2000-04-29,170.9,58.62,4.586666666666667,5.304,6.717666666666667,6.24,0.9127
2000-04-30,170.9,58.62,4.594333333333333,5.3025,6.737333333333333,6.262,0.9142
2000-05-01,171.2,58.7,4.602,5.301,6.757,6.284,0.9157
2000-05-02,171.2,58.7,4.624,5.341,6.724,6.304,0.9097
2000-05-03,171.2,58.7,4.703,5.421,6.775,6.403,0.8946
2000-05-04,171.2,58.7,4.799,5.457,6.784,6.429,0.8911
2000-05-05,171.2,58.7,4.77,5.436,6.828,6.511,0.898
2000-05-06,171.2,58.7,4.776,5.446,6.842666666666667,6.53,0.8978333333333334
2000-05-07,171.2,58.7,4.782,5.4375,6.857333333333333,6.5489999999999995,0.8976666666666666
2000-05-08,171.2,58.7,4.788,5.429,6.872,6.568,0.8975
2000-05-09,171.2,58.7,4.753,5.382,6.851,6.524,0.9072
2000-05-10,171.2,58.7,4.736,5.353,6.804,6.457,0.9041
2000-05-11,171.2,58.7,4.754,5.395,6.835,6.42,0.9013
2000-05-12,171.2,58.7,4.863,5.419,6.936,6.524,0.9192
2000-05-13,171.2,58.7,4.848333333333334,5.402,6.907333333333333,6.5,0.9155333333333333
2000-05-14,171.2,58.7,4.833666666666667,5.386,6.878666666666667,6.476,0.9118666666666667
2000-05-15,171.2,58.7,4.819,5.37,6.85,6.452,0.9082
2000-05-16,171.2,58.7,4.837,5.386,6.907,6.433,0.9005
2000-05-17,171.2,58.7,4.953,5.398,6.929,6.489,0.8949
2000-05-18,171.2,58.7,5.005,5.419,6.921,6.542,0.8947
2000-05-19,171.2,58.7,5.002,5.429,6.857,6.498,0.896
2000-05-20,171.2,58.7,4.991333333333333,5.404,6.852666666666667,6.482,0.8982333333333333
2000-05-21,171.2,58.7,4.980666666666666,5.3635,6.848333333333334,6.466,0.9004666666666666
2000-05-22,171.2,58.7,4.97,5.323,6.844,6.45,0.9027
2000-05-23,171.2,58.7,4.935,5.336,6.792,6.428,0.9069
2000-05-24,171.2,58.7,4.847,5.295,6.841,6.479,0.903
2000-05-25,171.2,58.7,4.823,5.323,6.748,6.398,0.9116
2000-05-26,171.2,58.7,4.776,5.244,6.684,6.327,0.9335
2000-05-27,171.2,58.7,4.79,5.199,6.699,6.34025,0.9313333333333333
2000-05-28,171.2,58.7,4.803999999999999,5.192,6.714,6.3535,0.9291666666666667
2000-05-29,171.2,58.7,4.818,5.213,6.729,6.36675,0.927
2000-05-30,171.2,58.7,4.812,5.251,6.744,6.38,0.9289
2000-05-31,171.2,58.7,4.892,5.177,6.684,6.285,0.9361
2000-06-01,172.2,58.9,4.874,5.175,6.595,6.188,0.9314
2000-06-02,172.2,58.9,4.754,5.13,6.526,6.169,0.9437
2000-06-03,172.2,58.9,4.7459999999999996,5.097,6.517333333333333,6.151333333333333,0.9445666666666667
2000-06-04,172.2,58.9,4.738,5.088,6.508666666666667,6.133666666666667,0.9454333333333333
2000-06-05,172.2,58.9,4.73,5.079,6.5,6.116,0.9463
2000-06-06,172.2,58.9,4.742,5.135,6.496,6.127,0.954
2000-06-07,172.2,58.9,4.64,5.121,6.551,6.152,0.9587
2000-06-08,172.2,58.9,4.969,5.171,6.572,6.131,0.9538
2000-06-09,172.2,58.9,4.951,5.153,6.546,6.126,0.9526
2000-06-10,172.2,58.9,4.953333333333333,5.146,6.541666666666667,6.110333333333333,0.9529
2000-06-11,172.2,58.9,4.955666666666667,5.146,6.537333333333334,6.094666666666667,0.9532
2000-06-12,172.2,58.9,4.958,5.146,6.533,6.079,0.9535
2000-06-13,172.2,58.9,4.769,5.161,6.511,6.113,0.9588
2000-06-14,172.2,58.9,4.868,5.14,6.442,6.05,0.9574
2000-06-15,172.2,58.9,4.813,5.162,6.459,6.05,0.954
2000-06-16,172.2,58.9,4.777,5.087,6.371,5.98,0.9636
2000-06-17,172.2,58.9,4.777,5.098,6.379666666666667,5.987666666666667,0.9616666666666667
2000-06-18,172.2,58.9,4.777,5.086,6.388333333333334,5.995333333333334,0.9597333333333333
2000-06-19,172.2,58.9,4.777,5.074,6.397,6.003,0.9578
2000-06-20,172.2,58.9,4.839,5.107,6.453,6.023,0.9541
2000-06-21,172.2,58.9,4.928,5.198,6.496,6.111,0.9448
2000-06-22,172.2,58.9,4.966,5.233,6.491,6.107,0.9365
2000-06-23,172.2,58.9,4.976,5.233,6.547,6.185,0.9364
2000-06-24,172.2,58.9,4.968666666666667,5.254,6.531,6.157333333333333,0.9366
2000-06-25,172.2,58.9,4.961333333333333,5.27,6.515,6.129666666666667,0.9368000000000001
2000-06-26,172.2,58.9,4.954,5.286,6.499,6.102,0.937
2000-06-27,172.2,58.9,4.964,5.241,6.498,6.093,0.9455
2000-06-28,172.2,58.9,4.984,5.242,6.463,6.106,0.9427
2000-06-29,172.2,58.9,4.92,5.246,6.362,6.036,0.9504
2000-06-30,172.2,58.9,4.93,5.223,6.366,6.027,0.9548
2000-07-01,172.7,58.95,4.948333333333333,5.244,6.350333333333333,6.015,0.9534333333333334
2000-07-02,172.7,58.95,4.966666666666667,5.2620000000000005,6.334666666666666,6.003,0.9520666666666666
2000-07-03,172.7,58.95,4.985,5.28,6.319,5.991,0.9507
2000-07-04,172.7,58.95,5.002,5.259,6.306,5.9875,0.951
2000-07-05,172.7,58.95,4.923,5.235,6.293,5.984,0.9526
2000-07-06,172.7,58.95,4.984,5.264,6.365,6.05,0.9496
2000-07-07,172.7,58.95,4.978,5.285,6.271,6.015,0.9471
2000-07-08,172.7,58.95,4.987333333333333,5.283333333333333,6.281,6.024333333333333,0.9495
2000-07-09,172.7,58.95,4.996666666666667,5.281666666666667,6.291,6.033666666666667,0.9519000000000001
2000-07-10,172.7,58.95,5.006,5.28,6.301,6.043,0.9543
2000-07-11,172.7,58.95,5.006,5.241,6.339,6.056,0.9524
2000-07-12,172.7,58.95,5.039,5.277,6.326,6.082,0.9421
2000-07-13,172.7,58.95,5.073,5.268,6.292,6.008,0.9358
2000-07-14,172.7,58.95,5.073,5.312,6.399,6.101,0.9377
2000-07-15,172.7,58.95,5.095666666666667,5.314,6.422,6.118,0.9370999999999999
2000-07-16,172.7,58.95,5.118333333333333,5.3065,6.445,6.135,0.9365
2000-07-17,172.7,58.95,5.141,5.299,6.468,6.152,0.9359
2000-07-18,172.7,58.95,5.104,5.327,6.463,6.146,0.9242
2000-07-19,172.7,58.95,5.135,5.353,6.459,6.165,0.9243
2000-07-20,172.7,58.95,5.09,5.26,6.329,6.013,0.9323
2000-07-21,172.7,58.95,5.067,5.244,6.324,5.998,0.9372
2000-07-22,172.7,58.95,5.082333333333334,5.262,6.341333333333333,6.009,0.9355666666666667
2000-07-23,172.7,58.95,5.097666666666667,5.262,6.358666666666667,6.02,0.9339333333333334
2000-07-24,172.7,58.95,5.113,5.256,6.376,6.031,0.9323
2000-07-25,172.7,58.95,5.084,5.2,6.337,6.032,0.9389
2000-07-26,172.7,58.95,5.072,5.174,6.337,6.028,0.9432
2000-07-27,172.7,58.95,5.095,5.184,6.267,6.004,0.9314
2000-07-28,172.7,58.95,5.09,5.201,6.279,6.036,0.9232
2000-07-29,172.7,58.95,5.09,5.211,6.291666666666667,6.037333333333333,0.9243333333333333
2000-07-30,172.7,58.95,5.09,5.2115,6.304333333333333,6.038666666666667,0.9254666666666667
2000-07-31,172.7,58.95,5.09,5.212,6.317,6.04,0.9266
2000-08-01,172.7,59.0,5.032,5.183,6.241,5.991,0.9148
2000-08-02,172.7,59.0,5.055,5.175,6.233,5.978,0.9148
2000-08-03,172.7,59.0,5.058,5.186,6.245,5.957,0.9062
2000-08-04,172.7,59.0,5.043,5.18,6.164,5.905,0.9074
2000-08-05,172.7,59.0,5.029333333333334,5.192,6.179666666666667,5.924333333333333,0.9071333333333333
2000-08-06,172.7,59.0,5.015666666666666,5.1835,6.195333333333333,5.943666666666667,0.9068666666666666
2000-08-07,172.7,59.0,5.002,5.175,6.211,5.963,0.9066
2000-08-08,172.7,59.0,5.031,5.191,6.159,5.922,0.9025
2000-08-09,172.7,59.0,5.063,5.18,6.172,5.92,0.9
2000-08-10,172.7,59.0,5.037,5.143,6.193,5.764,0.9082
2000-08-11,172.7,59.0,5.089,5.155,6.261,5.791,0.9024
2000-08-12,172.7,59.0,5.108666666666667,5.159,6.262333333333333,5.785,0.9036666666666666
2000-08-13,172.7,59.0,5.128333333333333,5.1585,6.2636666666666665,5.779,0.9049333333333334
2000-08-14,172.7,59.0,5.148,5.158,6.265,5.773,0.9062
2000-08-15,172.7,59.0,5.16,5.215,6.269,5.802,0.9122
2000-08-16,172.7,59.0,5.217,5.207,6.325,5.838,0.9146
2000-08-17,172.7,59.0,5.22,5.199,6.325,5.821,0.9172
2000-08-18,172.7,59.0,5.223,5.209,6.26,5.777,0.906
2000-08-19,172.7,59.0,5.2459999999999996,5.198,6.264333333333333,5.780333333333333,0.9045
2000-08-20,172.7,59.0,5.269,5.2305,6.268666666666666,5.783666666666667,0.903
2000-08-21,172.7,59.0,5.292,5.263,6.273,5.787,0.9015
2000-08-22,172.7,59.0,5.25,5.263,6.29,5.779,0.8968
2000-08-23,172.7,59.0,5.215,5.212,6.212,5.729,0.9019
2000-08-24,172.7,59.0,5.2,5.207,6.218,5.721,0.9015
2000-08-25,172.7,59.0,5.23,5.22,6.222,5.733,0.902
2000-08-26,172.7,59.0,5.230666666666667,5.243,6.223333333333334,5.7459999999999996,0.9007666666666667
2000-08-27,172.7,59.0,5.231333333333334,5.243,6.224666666666667,5.759,0.8995333333333333
2000-08-28,172.7,59.0,5.232,5.243,6.226,5.772,0.8983
2000-08-29,172.7,59.0,5.229,5.297,6.252,5.814,0.8927
2000-08-30,172.7,59.0,5.228,5.301,6.264,5.795,0.8946
2000-08-31,172.7,59.0,5.198,5.301,6.192,5.729,0.8888
2000-09-01,173.6,59.26,5.078,5.177,6.074,5.685,0.8994
2000-09-02,173.6,59.26,5.078666666666667,5.173,6.0835,5.686,0.8988333333333334
2000-09-03,173.6,59.26,5.0793333333333335,5.1845,6.093,5.686999999999999,0.8982666666666667
2000-09-04,173.6,59.26,5.08,5.196,6.1025,5.688,0.8977
2000-09-05,173.6,59.26,4.993,5.207,6.112,5.689,0.89
2000-09-06,173.6,59.26,5.212,5.231,6.107,5.729,0.871
2000-09-07,173.6,59.26,5.181,5.275,6.158,5.754,0.8716
2000-09-08,173.6,59.26,5.188,5.252,6.106,5.737,0.8694
2000-09-09,173.6,59.26,5.184,5.284,6.113333333333333,5.750333333333334,0.8659666666666667
2000-09-10,173.6,59.26,5.18,5.2775,6.120666666666667,5.7636666666666665,0.8625333333333333
2000-09-11,173.6,59.26,5.176,5.271,6.128,5.777,0.8591
2000-09-12,173.6,59.26,5.17,5.288,6.119,5.779,0.8626
2000-09-13,173.6,59.26,5.121,5.289,6.106,5.731,0.8594
2000-09-14,173.6,59.26,5.096,5.284,6.127,5.793,0.864
2000-09-15,173.6,59.26,5.075,5.262,6.097,5.837,0.8539
2000-09-16,173.6,59.26,5.078666666666667,5.301,6.081,5.848333333333334,0.8539
2000-09-17,173.6,59.26,5.082333333333334,5.301,6.065,5.859666666666667,0.8539
2000-09-18,173.6,59.26,5.086,5.345,6.049,5.871,0.8539
2000-09-19,173.6,59.26,5.037,5.324,6.088,5.858,0.8514
2000-09-20,173.6,59.26,5.047,5.315,6.122,5.905,0.8493
2000-09-21,173.6,59.26,5.04,5.269,6.062,5.85,0.8592
2000-09-22,173.6,59.26,4.987,5.24,6.105,5.848,0.8764
2000-09-23,173.6,59.26,5.0216666666666665,5.238,6.112,5.848,0.8755666666666666
2000-09-24,173.6,59.26,5.056333333333334,5.257,6.119000000000001,5.848,0.8747333333333334
2000-09-25,173.6,59.26,5.091,5.276,6.126,5.848,0.8739
2000-09-26,173.6,59.26,5.063,5.244,6.087,5.804,0.8823
2000-09-27,173.6,59.26,5.044,5.254,6.078,5.823,0.8829
2000-09-28,173.6,59.26,5.063,5.26,6.008,5.825,0.8811
2000-09-29,173.6,59.26,5.035,5.229,6.004,5.808,0.8841
2000-09-30,173.6,59.26,5.022,5.23,5.997,5.815666666666667,0.8816666666666667
2000-10-01,173.9,59.29,5.009,5.2330000000000005,5.989999999999999,5.823333333333333,0.8792333333333333
2000-10-02,173.9,59.29,4.996,5.236,5.983,5.831,0.8768
2000-10-03,173.9,59.29,4.99,5.241,6.016,5.861,0.875
2000-10-04,173.9,59.29,5.012,5.253,6.021,5.895,0.8737
2000-10-05,173.9,59.29,5.068,5.276,6.003,5.856,0.8693
2000-10-06,173.9,59.29,5.057,5.257,5.999,5.821,0.8682
2000-10-07,173.9,59.29,5.0456666666666665,5.2476666666666665,5.999,5.821,0.8677333333333334
2000-10-08,173.9,59.29,5.0343333333333335,5.238333333333333,5.999,5.821,0.8672666666666666
2000-10-09,173.9,59.29,5.023,5.229,5.999,5.821,0.8668
2000-10-10,173.9,59.29,5.017,5.22,5.939,5.797,0.8708
2000-10-11,173.9,59.29,4.978,5.189,5.947,5.776,0.8657
2000-10-12,173.9,59.29,4.916,5.17,5.824,5.724,0.8632
2000-10-13,173.9,59.29,4.955,5.206,5.878,5.732,0.8562
2000-10-14,173.9,59.29,4.964333333333333,5.201,5.883666666666667,5.733333333333333,0.8541666666666666
2000-10-15,173.9,59.29,4.9736666666666665,5.2059999999999995,5.889333333333333,5.734666666666667,0.8521333333333333
2000-10-16,173.9,59.29,4.983,5.211,5.895,5.736,0.8501
2000-10-17,173.9,59.29,4.982,5.222,5.835,5.68,0.8539
2000-10-18,173.9,59.29,4.976,5.187,5.869,5.694,0.8393
2000-10-19,173.9,59.29,5.022,5.209,5.868,5.657,0.843
2000-10-20,173.9,59.29,5.033,5.19,5.859,5.638,0.842
2000-10-21,173.9,59.29,5.046333333333334,5.194,5.854666666666667,5.623333333333333,0.8400333333333333
2000-10-22,173.9,59.29,5.059666666666667,5.198,5.850333333333333,5.608666666666667,0.8380666666666666
2000-10-23,173.9,59.29,5.073,5.202,5.846,5.594,0.8361
2000-10-24,173.9,59.29,5.067,5.208,5.871,5.627,0.8369
2000-10-25,173.9,59.29,5.067,5.257,5.919,5.69,0.8279
2000-10-26,173.9,59.29,5.061,5.265,5.926,5.692,0.8307
2000-10-27,173.9,59.29,5.044,5.229,5.96,5.728,0.838
2000-10-28,173.9,59.29,5.0456666666666665,5.218,5.97,5.730666666666666,0.8385333333333334
2000-10-29,173.9,59.29,5.0473333333333334,5.214,5.98,5.733333333333333,0.8390666666666666
2000-10-30,173.9,59.29,5.049,5.21,5.99,5.736,0.8396
2000-10-31,173.9,59.29,5.049,5.24,5.948,5.761,0.849
2000-11-01,174.2,59.41,5.014,5.212,5.872,5.744,0.8604
2000-11-02,174.2,59.41,5.037,5.213,5.863,5.742,0.8578
2000-11-03,174.2,59.41,5.037,5.208,5.936,5.827,0.8667
2000-11-04,174.2,59.41,5.039,5.232,5.947333333333333,5.832666666666666,0.8653666666666667
2000-11-05,174.2,59.41,5.041,5.225,5.958666666666667,5.838333333333334,0.8640333333333333
2000-11-06,174.2,59.41,5.043,5.218,5.97,5.844,0.8627
2000-11-07,174.2,59.41,5.037,5.244,5.978,5.867,0.8601
2000-11-08,174.2,59.41,5.06,5.255,5.966,5.859,0.8557
2000-11-09,174.2,59.41,5.031,5.236,5.966,5.808,0.8665
2000-11-10,174.2,59.41,4.996,5.228,5.894,5.797,0.8599
2000-11-11,174.2,59.41,4.980333333333333,5.215,5.889666666666667,5.787999999999999,0.8589333333333333
2000-11-12,174.2,59.41,4.964666666666667,5.2105,5.8853333333333335,5.779,0.8579666666666667
2000-11-13,174.2,59.41,4.949,5.206,5.881,5.77,0.857
2000-11-14,174.2,59.41,4.978,5.197,5.902,5.768,0.8579
2000-11-15,174.2,59.41,4.971,5.189,5.902,5.715,0.8578
2000-11-16,174.2,59.41,4.954,5.18,5.855,5.666,0.8534
2000-11-17,174.2,59.41,4.965,5.173,5.899,5.706,0.8517
2000-11-18,174.2,59.41,4.967,5.187,5.887333333333333,5.695,0.8515333333333334
2000-11-19,174.2,59.41,4.969,5.1775,5.875666666666667,5.684,0.8513666666666666
2000-11-20,174.2,59.41,4.971,5.168,5.864,5.673,0.8512
2000-11-21,174.2,59.41,4.989,5.181,5.869,5.664,0.8437
2000-11-22,174.2,59.41,4.964,5.14,5.851,5.633,0.8447
2000-11-23,174.2,59.41,4.976,5.113,5.859999999999999,5.635,0.8394
2000-11-24,174.2,59.41,4.988,5.118,5.869,5.637,0.8372
2000-11-25,174.2,59.41,4.978000000000001,5.111,5.876333333333333,5.633333333333333,0.8421666666666667
2000-11-26,174.2,59.41,4.968,5.118,5.883666666666667,5.629666666666667,0.8471333333333333
2000-11-27,174.2,59.41,4.958,5.125,5.891,5.626,0.8521
2000-11-28,174.2,59.41,4.94,5.074,5.795,5.587,0.8561
2000-11-29,174.2,59.41,4.885,5.071,5.716,5.53,0.857
2000-11-30,174.2,59.41,4.801,4.996,5.658,5.478,0.872
2000-12-01,174.6,59.64,4.825,4.984,5.612,5.518,0.8787
2000-12-02,174.6,59.64,4.802666666666667,4.981,5.613333333333333,5.530333333333333,0.8815333333333334
2000-12-03,174.6,59.64,4.780333333333333,4.958,5.6146666666666665,5.542666666666666,0.8843666666666666
2000-12-04,174.6,59.64,4.758,4.935,5.616,5.555,0.8872
2000-12-05,174.6,59.64,4.758,4.934,5.485,5.428,0.8809
2000-12-06,174.6,59.64,4.636,4.916,5.43,5.324,0.8913
2000-12-07,174.6,59.64,4.696,4.926,5.439,5.309,0.8876
2000-12-08,174.6,59.64,4.731,4.943,5.471,5.299,0.8875
2000-12-09,174.6,59.64,4.743,4.96,5.499333333333333,5.32,0.8841
